MANDT,ACCT,ITEM_NO,POST_DATE,VALUT,AMOUNT,WAERS,DC_IND,TEXT
100,000050000097,000002,20221121,20200619,4468022,MXN,H,Pago
100,000050000097,000003,20240512,20240318,11634,MXN,S,Deposito
100,000050000097,000004,20201206,20210123,1386145,MXN,H,Deposito
100,000050000097,000005,20241116,20200601,4458521,MXN,S,Transferencia
100,000050000097,000006,20230819,20210708,3900054,MXN,H,Pago
100,000050000097,000007,20210614,20210907,3966955,MXN,S,Transferencia
100,000050000097,000008,20200213,20230711,3513160,MXN,H,Comision
100,000050000097,000009,20240926,20200815,455814,MXN,H,Retiro
100,000050000098,000001,20211004,20220121,453655,MXN,H,Transferencia
100,000050000098,000002,20200620,20220303,4537440,MXN,H,Pago
100,000050000098,000003,20241123,20230929,1854777,MXN,S,Comision
100,000050000098,000004,20210502,20211221,4964615,MXN,S,Comision
100,000050000098,000005,20220730,20220224,2210624,MXN,S,Pago
100,000050000098,000006,20231027,20241129,2553433,MXN,H,Retiro
100,000050000098,000007,20230612,20220629,4923638,MXN,S,Deposito
100,000050000098,000008,20200816,20210504,3669558,MXN,S,Comision
100,000050000098,000009,20240229,20241127,2473625,MXN,S,Transferencia
100,000050000099,000001,20231023,20230624,2225188,USD,S,Comision
100,000050000099,000002,20241107,20200430,3687208,USD,S,Transferencia
100,000050000099,000003,20230301,20220104,590006,USD,S,Retiro
100,000050000099,000004,20220606,20241024,1487855,USD,H,Pago
100,000050000099,000005,20201009,20230530,2312502,USD,S,Transferencia
100,000050000099,000006,20200203,20231028,2522898,USD,S,Transferencia
100,000050000099,000007,20211206,20210923,242262,USD,S,Deposito
100,000050000099,000008,20221022,20210328,3804074,USD,S,Retiro
100,000050000099,000009,20240405,20211202,4476081,USD,S,Deposito
100,000050000099,000010,20231026,20200129,2935319,USD,S,Transferencia
100,000050000099,000011,20240312,20240502,1234475,USD,S,Pago
100,000050000099,000012,20221221,20200529,3506197,USD,H,Transferencia
100,000050000099,000013,20200208,20221216,3284015,USD,S,Retiro
100,000050000099,000014,20240318,20200829,824043,USD,H,Transferencia
100,000050000099,000015,20210905,20240605,4104437,USD,H,Deposito
100,000050000099,000016,20210823,20241116,3170910,USD,S,Deposito
100,000050000099,000017,20220818,20200521,3181327,USD,S,Pago
100,000050000099,000018,20241114,20231227,3683098,USD,H,Transferencia
100,000050000099,000019,20230126,20220227,2343747,USD,S,Deposito
100,000050000099,000020,20241106,20241204,2545193,USD,H,Transferencia
100,000050000100,000001,20230119,20210726,2141454,MXN,S,Deposito
100,000050000100,000002,20220128,20230415,3537266,MXN,S,Comision
100,000050000100,000003,20211202,20241118,1019528,MXN,S,Pago
100,000050000100,000004,20220822,20210206,2451619,MXN,H,Retiro
100,000050000100,000005,20241004,20231206,2705047,MXN,S,Comision
100,000050000100,000006,20240605,20220531,3878536,MXN,S,Pago
100,000050000101,000001,20201205,20220603,960093,USD,H,Pago
100,000050000101,000002,20240222,20201006,2015908,USD,S,Comision
100,000050000101,000003,20230803,20240830,4730955,USD,S,Transferencia
100,000050000101,000004,20210914,20210329,842423,USD,H,Deposito
100,000050000101,000005,20240317,20230823,3000381,USD,H,Retiro
100,000050000102,000001,20230523,20210206,3824444,MXN,H,Pago
100,000050000102,000002,20200614,20231201,382449,MXN,H,Comision
100,000050000102,000003,20210311,20210122,1138309,MXN,S,Deposito
100,000050000102,000004,20231016,20230531,730453,MXN,H,Retiro
100,000050000102,000005,20210125,20211109,3547609,MXN,S,Transferencia
100,000050000102,000006,20200225,20221121,2429194,MXN,S,Deposito
100,000050000102,000007,20231024,20220615,3572010,MXN,H,Retiro
100,000050000102,000008,20211122,20241129,1922217,MXN,H,Transferencia
100,000050000102,000009,20230902,20211206,4423458,MXN,H,Pago
100,000050000103,000001,20221222,20240325,4836811,MXN,H,Deposito
100,000050000103,000002,20240319,20230729,2784610,MXN,H,Comision
100,000050000103,000003,20240601,20210609,3931810,MXN,S,Comision
100,000050000103,000004,20240525,20200409,26724,MXN,S,Transferencia
100,000050000103,000005,20220827,20240407,3147345,MXN,S,Transferencia
100,000050000103,000006,20220128,20231206,3829326,MXN,H,Transferencia
100,000050000103,000007,20220102,20230215,2988216,MXN,S,Transferencia
100,000050000103,000008,20240513,20240410,2584286,MXN,S,Comision
100,000050000103,000009,20210802,20230123,2253212,MXN,H,Deposito
100,000050000103,000010,20230602,20230127,1461884,MXN,H,Pago
100,000050000103,000011,20241105,20221008,156970,MXN,H,Comision
100,000050000103,000012,20230916,20200122,341299,MXN,S,Comision
100,000050000104,000001,20221007,20240504,1116938,MXN,H,Deposito
100,000050000104,000002,20220823,20240416,3568509,MXN,S,Deposito
100,000050000104,000003,20220827,20200309,4301772,MXN,S,Retiro
100,000050000104,000004,20230827,20220418,1259494,MXN,H,Pago
100,000050000104,000005,20200524,20211005,964766,MXN,S,Comision
100,000050000104,000006,20221226,20230504,4776893,MXN,H,Pago
100,000050000104,000007,20230523,20240728,4264679,MXN,H,Deposito
100,000050000104,000008,20211029,20220705,1650973,MXN,H,Deposito
100,000050000104,000009,20220811,20240212,2302773,MXN,S,Pago
100,000050000104,000010,20230722,20210429,3830435,MXN,S,Retiro
100,000050000105,000001,20240522,20240113,4079303,MXN,H,Comision
100,000050000105,000002,20231214,20220125,1304923,MXN,S,Comision
100,000050000105,000003,20231021,20201006,1669692,MXN,H,Pago
100,000050000105,000004,20230721,20220917,17944,MXN,H,Pago
100,000050000105,000005,20201115,20231216,2223848,MXN,H,Retiro
100,000050000105,000006,20220605,20231201,1846721,MXN,H,Pago
100,000050000105,000007,20200425,20240629,1676514,MXN,H,Transferencia
100,000050000106,000001,20240927,20241101,4773099,USD,H,Pago
100,000050000106,000002,20240618,20240821,4482520,USD,S,Deposito
100,000050000106,000003,20211216,20230208,182440,USD,H,Deposito
100,000050000106,000004,20220424,20220308,2991066,USD,H,Pago
100,000050000106,000005,20210525,20230122,532989,USD,H,Comision
100,000050000106,000006,20230327,20230417,1542878,USD,H,Deposito
100,000050000106,000007,20240427,20220115,156031,USD,H,Pago
100,000050000106,000008,20221123,20220805,2692380,USD,S,Comision
100,000050000106,000009,20230209,20220317,3360709,USD,S,Transferencia
100,000050000106,000010,20210302,20230503,1727568,USD,S,Retiro
100,000050000106,000011,20221029,20200427,2455201,USD,S,Deposito
100,000050000106,000012,20230103,20211229,2015180,USD,S,Comision
100,000050000106,000013,20200921,20241003,4672240,USD,H,Transferencia
100,000050000106,000014,20200922,20241012,913886,USD,S,Comision
100,000050000107,000001,20230423,20210607,2754555,MXN,H,Deposito
100,000050000107,000002,20230909,20240124,1257965,MXN,S,Transferencia
100,000050000107,000003,20240727,20230402,1820191,MXN,S,Comision
100,000050000107,000004,20220118,20230202,1787487,MXN,H,Deposito
100,000050000107,000005,20220106,20220304,2557422,MXN,H,Pago
100,000050000107,000006,20210926,20231018,175328,MXN,S,Retiro
100,000050000107,000007,20210921,20201128,3870101,MXN,S,Comision
100,000050000108,000001,20200709,20220317,3861409,CLP,H,Deposito
100,000050000108,000002,20200909,20230703,2621966,CLP,S,Retiro
100,000050000108,000003,20240504,20220726,612526,CLP,S,Comision
100,000050000108,000004,20231021,20200124,3017808,CLP,H,Deposito
100,000050000108,000005,20240408,20230815,2059408,CLP,H,Comision
100,000050000108,000006,20210606,20220316,779476,CLP,H,Comision
100,000050000108,000007,20200714,20240119,3190260,CLP,H,Retiro
100,000050000108,000008,20231009,20230101,4202400,CLP,H,Comision
100,000050000108,000009,20210801,20240710,3630806,CLP,H,Comision
100,000050000108,000010,20200925,20240601,4106335,CLP,H,Deposito
100,000050000109,000001,20210209,20200912,3082660,MXN,S,Comision
100,000050000109,000002,20230126,20220823,442917,MXN,H,Deposito
100,000050000109,000003,20230116,20230724,932227,MXN,S,Deposito
100,000050000109,000004,20201101,20240221,1012969,MXN,H,Retiro
100,000050000109,000005,20211003,20210319,4513898,MXN,S,Comision
100,000050000109,000006,20220219,20221104,927563,MXN,H,Retiro
100,000050000109,000007,20221123,20231019,3393289,MXN,S,Retiro
100,000050000109,000008,20231006,20200501,3974811,MXN,H,Pago
100,000050000109,000009,20220704,20200916,2799040,MXN,H,Deposito
100,000050000109,000010,20240913,20200810,2127710,MXN,S,Transferencia
100,000050000109,000011,20230321,20220722,729363,MXN,S,Deposito
100,000050000109,000012,20240210,20200902,1044585,MXN,H,Comision
100,000050000109,000013,20210319,20211220,2162073,MXN,S,Comision
100,000050000109,000014,20230909,20221128,4747882,MXN,H,Retiro
100,000050000109,000015,20200904,20220621,1679699,MXN,H,Transferencia
100,50000109,000016,20231204,20220319,3863319,MXN,H,Comision
100,000050000110,000001,20201106,20240316,1230541,MXN,S,Retiro
100,000050000110,000002,20230804,20220821,963576,MXN,H,Deposito
100,000050000110,000003,20240523,20240210,3060732,MXN,S,Comision
100,000050000110,000004,20210910,20230613,2599217,MXN,H,Retiro
100,000050000110,000005,20240929,20210718,4056618,MXN,H,Comision
100,000050000110,000006,20221130,20200426,3324712,MXN,S,Pago
100,000050000110,000007,20200708,20221229,200538,MXN,S,Transferencia
100,000050000110,000008,20210917,20200930,2192739,MXN,S,Transferencia
100,000050000110,000009,20220812,20200702,939351,MXN,H,Retiro
100,000050000110,000010,20230201,20220613,738545,MXN,S,Transferencia
100,000050000111,000001,20220529,20200516,509095,MXN,S,Pago
100,000050000111,000002,20230912,20200315,367218,MXN,S,Deposito
100,000050000111,000003,20220225,20200629,3676131,MXN,H,Retiro
100,000050000111,000004,20220930,20210917,3100111,MXN,H,Comision
100,000050000111,000005,20230522,20220622,3983813,MXN,S,Retiro
100,000050000111,000006,20220324,20210712,3788901,MXN,S,Deposito
100,000050000111,000007,20211019,20231111,959306,MXN,S,Retiro
100,000050000111,000008,20211228,20210105,865270,MXN,S,Comision
100,000050000111,000009,20200602,20221216,1670279,MXN,S,Deposito
100,000050000111,000010,20231119,20230313,871563,MXN,H,Comision
100,000050000112,000001,20220625,20201029,516601,MXN,S,Deposito
100,000050000112,000002,20211231,20231107,1080774,MXN,S,Transferencia
100,000050000112,000003,20220822,20231026,1090839,MXN,S,Retiro
100,000050000112,000004,20201006,20241106,4117253,MXN,H,Deposito
100,000050000112,000005,20210731,20241130,1183567,MXN,S,Transferencia
100,000050000112,000006,20230318,20241013,2943358,MXN,H,Pago
100,000050000112,000007,20200805,20240219,4724066,MXN,H,Comision
100,000050000112,000008,20210923,20200505,1933162,MXN,S,Comision
100,000050000113,000001,20230115,20211212,531525,MXN,S,Comision
100,000050000113,000002,20210721,20240209,1611627,MXN,H,Transferencia
100,000050000113,000003,20220520,20200413,4617421,MXN,S,Comision
100,000050000113,000004,20210223,20211224,1780792,MXN,S,Comision
100,000050000113,000005,20230308,20220614,2838306,MXN,S,Deposito
100,000050000113,000006,20230219,20221219,142608,MXN,S,Pago
100,000050000113,000007,20240903,20210709,2575506,MXN,H,Retiro
100,000050000113,000008,20220814,20200316,1222324,MXN,S,Retiro
100,000050000113,000009,20240804,20230917,4182541,MXN,H,Pago
100,000050000113,000010,20210714,20210321,1240588,MXN,S,Deposito
100,000050000113,000011,20230702,20240617,1221264,MXN,S,Retiro
100,000050000113,000012,20200814,20200329,337185,MXN,S,Deposito
100,000050000113,000013,20230621,20230225,3172918,MXN,S,Transferencia
100,000050000113,000014,20200810,20231112,717322,MXN,H,Comision
100,000050000113,000015,20220117,20200719,4917600,MXN,H,Deposito
100,000050000113,000016,20200206,20200525,1230799,MXN,S,Deposito
100,000050000113,000017,20200627,20241006,2729207,MXN,H,Retiro
100,000050000113,000018,20220804,20200227,1619745,MXN,S,Deposito
100,000050000113,000019,20210111,20200523,4898875,MXN,S,Comision
100,000050000114,000001,20220711,20230409,3311745,MXN,H,Comision
100,000050000114,000002,20220214,20211003,3353686,MXN,S,Comision
100,000050000114,000003,20200603,20230603,2652937,MXN,S,Comision
100,000050000114,000004,20231220,20210522,1787127,MXN,S,Retiro
100,000050000114,000005,20210819,20200505,1289747,MXN,S,Comision
100,000050000114,000006,20231124,20241019,43694,MXN,S,Retiro
100,000050000114,000007,20211130,20240601,2818814,MXN,S,Comision
100,000050000114,000008,20240129,20200626,4604864,MXN,S,Pago
100,000050000114,000009,20240926,20241021,1360820,MXN,S,Transferencia
100,000050000114,000010,20210620,20200727,4998542,MXN,H,Comision
100,000050000115,000001,20240119,20241107,4717769,JPY,S,Comision
100,000050000115,000002,20220113,20221114,3831555,JPY,S,Retiro
100,000050000115,000003,20240630,20230503,3872199,JPY,S,Pago
100,000050000115,000004,20220808,20221125,3871777,JPY,S,Deposito
100,000050000115,000005,20210327,20210916,2786136,JPY,H,Deposito
100,000050000115,000006,20220508,20240224,2849354,JPY,H,Transferencia
100,000050000115,000007,20200810,20200310,3945288,JPY,S,Pago
100,000050000115,000008,20230911,20230624,1441190,JPY,S,Retiro
100,000050000115,000009,20231031,20220623,3782582,JPY,S,Comision
100,000050000115,000010,20230121,20220707,548091,JPY,S,Retiro
100,000050000115,000011,20221114,20230415,1390885,JPY,S,Comision
100,000050000115,000012,20241105,20221117,2823362,JPY,S,Retiro
100,000050000116,000001,20200402,20220608,4129846,MXN,H,Retiro
100,000050000116,000002,20230122,20210211,3191219,MXN,H,Deposito
100,000050000116,000003,20231212,20200325,4457603,MXN,S,Pago
100,000050000116,000004,20230529,20201209,3145317,MXN,H,Pago
100,000050000116,000005,20230609,20210710,4471599,MXN,S,Retiro
100,000050000116,000006,20220930,20220323,554688,MXN,H,Retiro
100,000050000116,000007,20211212,20231028,2516503,MXN,S,Retiro
100,000050000116,000008,20240215,20201001,270476,MXN,S,Deposito
100,000050000116,000009,20200126,20220414,4033635,MXN,S,Comision
100,000050000116,000010,20220314,20241128,1253768,MXN,S,Comision
100,000050000116,000011,20220125,20201207,3477380,MXN,S,Deposito
100,000050000116,000012,20240312,20200424,2886796,MXN,H,Retiro
100,000050000116,000013,20240901,20240213,570742,MXN,H,Comision
100,000050000116,000014,20200315,20210420,2560999,MXN,S,Comision
100,000050000116,000015,20210818,20220611,2756230,MXN,H,Retiro
100,000050000116,000016,20210514,20210812,3456285,MXN,S,Pago
100,000050000117,000001,20220718,20200121,893556,MXN,S,Pago
100,000050000117,000002,20200311,20220907,1096963,MXN,S,Pago
100,000050000117,000003,20220226,20210704,3212886,MXN,S,Retiro
100,000050000117,000004,20230513,20240416,4396052,MXN,H,Deposito
100,000050000117,000005,20201003,20201225,1902207,MXN,H,Comision
100,000050000117,000006,20220509,20240225,4042236,MXN,H,Deposito
100,000050000117,000007,20220416,20200731,1774862,MXN,S,Pago
100,000050000117,000008,20220623,20230906,2781090,MXN,H,Pago
100,000050000118,000001,20220801,20210126,962318,JPY,S,Retiro
100,000050000118,000002,20230311,20220109,2231331,JPY,S,Retiro
100,000050000118,000003,20210307,20220125,4413931,JPY,S,Transferencia
100,000050000118,000004,20240324,20201013,1059596,JPY,S,Deposito
100,000050000118,000005,20200420,20210509,4892344,JPY,H,Deposito
100,000050000118,000006,20230907,20220804,4596663,JPY,S,Retiro
100,000050000118,000007,20231018,20201030,3998961,JPY,H,Transferencia
100,000050000118,000008,20200825,20200815,3108569,JPY,S,Pago
100,000050000118,000009,20221108,20210103,261599,JPY,H,Retiro
100,000050000119,000001,20240301,20210505,3524118,MXN,H,Comision
100,000050000119,000002,20241101,20200208,3110671,MXN,S,Retiro
100,000050000119,000003,20220729,20211208,2229260,MXN,H,Comision
100,000050000119,000004,20220322,20221228,2392909,MXN,H,Pago
100,000050000119,000005,20240102,20211010,4690987,MXN,H,Deposito
100,000050000119,000006,20201220,20210225,4443525,MXN,S,Deposito
100,000050000119,000007,20200706,20231226,3004766,MXN,H,Retiro
100,000050000119,000008,20200701,20201017,4812424,MXN,S,Deposito
100,000050000119,000009,20210818,20221004,689186,MXN,S,Deposito
100,000050000120,000001,20200928,20240625,1682655,MXN,H,Retiro
100,000050000120,000002,20220107,20210409,3952870,MXN,H,Retiro
100,000050000120,000003,20201129,20240107,1160260,MXN,S,Pago
100,000050000120,000004,20210224,20231114,143097,MXN,H,Comision
100,000050000120,000005,20220716,20210211,4729510,MXN,H,Comision
100,000050000120,000006,20230711,20230503,253305,MXN,H,Deposito
100,000050000120,000007,20230809,20240501,3577389,MXN,S,Retiro
100,000050000120,000008,20200913,20200929,3585939,MXN,S,Retiro
100,000050000120,000009,20241026,20221009,693713,MXN,H,Transferencia
100,000050000120,000010,20200116,20240424,611853,MXN,S,Retiro
100,000050000121,000001,20220623,20240131,638989,MXN,S,Transferencia
100,000050000121,000002,20210306,20220403,2818321,MXN,S,Retiro
100,000050000121,000003,20240923,20200622,3076570,MXN,H,Deposito
100,000050000121,000004,20201229,20230308,2762841,MXN,S,Pago
